date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:09:54	23911/23911	---M--	200	added ('OK')	image/png	etag:%2265f1a191-5d67%22	https://dev.timbleglance.com/wp-content/uploads/2024/03/square.png	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/2024/03/square.png	(from https://dev.timbleglance.com/alternate-data-services/)
12:09:54	33430/33430	---M--	200	added ('OK')	image/png	etag:%2265d2dc8e-8296%22	https://dev.timbleglance.com/wp-content/uploads/2024/02/Instant-Fraud-Detection-300x300.png	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/2024/02/Instant-Fraud-Detection-300x300.png	(from https://dev.timbleglance.com/alternate-data-services/)
12:09:54	24020/24020	---M--	200	added ('OK')	image/png	etag:%2265d2de44-5dd4%22	https://dev.timbleglance.com/wp-content/uploads/2024/02/Bulk-Verification-300x300.png	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/2024/02/Bulk-Verification-300x300.png	(from https://dev.timbleglance.com/alternate-data-services/)
12:09:54	24189/24189	---M--	200	added ('OK')	image/png	etag:%2265d2de6f-5e7d%22	https://dev.timbleglance.com/wp-content/uploads/2024/02/Data-Protection-with-Higher-accuracy-300x300.png	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/2024/02/Data-Protection-with-Higher-accuracy-300x300.png	(from https://dev.timbleglance.com/alternate-data-services/)
12:09:54	62716/62716	---M--	200	added ('OK')	image/png	etag:%2265d2deae-f4fc%22	https://dev.timbleglance.com/wp-content/uploads/2024/02/Seamless-Customer-Experience.png	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/2024/02/Seamless-Customer-Experience.png	(from https://dev.timbleglance.com/alternate-data-services/)
12:09:55	58233/58233	---M--	200	added ('OK')	image/png	etag:%2265d2df13-e379%22	https://dev.timbleglance.com/wp-content/uploads/2024/02/AI-Powered-KYC-Solutions.png	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/2024/02/AI-Powered-KYC-Solutions.png	(from https://dev.timbleglance.com/alternate-data-services/)
12:09:55	60868/60868	---M--	200	added ('OK')	image/png	etag:%2265d2df3b-edc4%22	https://dev.timbleglance.com/wp-content/uploads/2024/02/Precise-and-Reliable-Identification.png	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/2024/02/Precise-and-Reliable-Identification.png	(from https://dev.timbleglance.com/alternate-data-services/)
12:09:55	70788/70788	---M--	200	added ('OK')	image/png	etag:%2265d2df57-11484%22	https://dev.timbleglance.com/wp-content/uploads/2024/02/Reduced-Onboarding-and-Verification-Costs.png	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/2024/02/Reduced-Onboarding-and-Verification-Costs.png	(from https://dev.timbleglance.com/alternate-data-services/)
12:09:55	60807/60807	---M--	200	added ('OK')	image/png	etag:%2265d2df66-ed87%22	https://dev.timbleglance.com/wp-content/uploads/2024/02/Enhanced-User-Experience.png	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/2024/02/Enhanced-User-Experience.png	(from https://dev.timbleglance.com/alternate-data-services/)
12:09:56	21464/21464	---M--	200	added ('OK')	text/css	etag:%22662331d7-53d8%22	https://dev.timbleglance.com/wp-content/uploads/elementor/css/post-686.css?ver=1713582551	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/elementor/css/post-686d1af.css	(from https://dev.timbleglance.com/ai-based-facial-and-document-recognition/)
12:09:56	40382/40382	---MC-	200	added ('OK')	application/json	date:Wed,%2015%20May%202024%2006:39:57%20GMT	https://dev.timbleglance.com/wp-json/wp/v2/pages/686	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-json/wp/v2/pages/686.json	(from https://dev.timbleglance.com/ai-based-facial-and-document-recognition/)
12:09:56	2249/2249	---MC-	200	added ('OK')	application/json	date:Wed,%2015%20May%202024%2006:39:57%20GMT	https://dev.timbleglance.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdev.timbleglance.com%2Fai-based-facial-and-document-recognition%2F	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-json/oembed/1.0/embed1b5d.json	(from https://dev.timbleglance.com/ai-based-facial-and-document-recognition/)
12:09:57	2409/2409	---MC-	200	added ('OK')	text/xml	date:Wed,%2015%20May%202024%2006:39:58%20GMT	https://dev.timbleglance.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdev.timbleglance.com%2Fai-based-facial-and-document-recognition%2F&format=xml	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-json/oembed/1.0/embedc5f2	(from https://dev.timbleglance.com/ai-based-facial-and-document-recognition/)
12:09:57	40035/40035	---M--	200	added ('OK')	image/png	etag:%2265d2e0ac-9c63%22	https://dev.timbleglance.com/wp-content/uploads/2024/02/Access-Controls-based-on-Match-Percentage-01-300x300.png	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/2024/02/Access-Controls-based-on-Match-Percentage-01-300x300.png	(from https://dev.timbleglance.com/ai-based-facial-and-document-recognition/)
12:09:57	24834/24834	---M--	200	added ('OK')	image/png	etag:%2265d2e0cd-6102%22	https://dev.timbleglance.com/wp-content/uploads/2024/02/Identity-Verification-300x300.png	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/2024/02/Identity-Verification-300x300.png	(from https://dev.timbleglance.com/ai-based-facial-and-document-recognition/)
12:09:57	22293/22293	---M--	200	added ('OK')	image/png	etag:%2265d2e0f5-5715%22	https://dev.timbleglance.com/wp-content/uploads/2024/02/Adaptability-and-Scalability-300x300.png	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/2024/02/Adaptability-and-Scalability-300x300.png	(from https://dev.timbleglance.com/ai-based-facial-and-document-recognition/)
12:09:57	62951/62951	---M--	200	added ('OK')	image/png	etag:%2265d2e00c-f5e7%22	https://dev.timbleglance.com/wp-content/uploads/2024/02/Smoother-Onboarding-Processes.png	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/2024/02/Smoother-Onboarding-Processes.png	(from https://dev.timbleglance.com/ai-based-facial-and-document-recognition/)
12:09:57	60868/60868	---M--	200	added ('OK')	image/png	etag:%2265d2e01a-edc4%22	https://dev.timbleglance.com/wp-content/uploads/2024/02/Precise-and-Reliable-Identification-1.png	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/2024/02/Precise-and-Reliable-Identification-1.png	(from https://dev.timbleglance.com/ai-based-facial-and-document-recognition/)
12:09:58	66700/66700	---M--	200	added ('OK')	image/png	etag:%2265d2e028-1048c%22	https://dev.timbleglance.com/wp-content/uploads/2024/02/Access-Controls-Based-on-Match.png	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/2024/02/Access-Controls-Based-on-Match.png	(from https://dev.timbleglance.com/ai-based-facial-and-document-recognition/)
12:09:58	71036/71036	---M--	200	added ('OK')	image/png	etag:%2265d2e036-1157c%22	https://dev.timbleglance.com/wp-content/uploads/2024/02/Reduced-Cost-and-Manual-Effort.png	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/2024/02/Reduced-Cost-and-Manual-Effort.png	(from https://dev.timbleglance.com/ai-based-facial-and-document-recognition/)
12:09:58	60807/60807	---M--	200	added ('OK')	image/png	etag:%2265d2e045-ed87%22	https://dev.timbleglance.com/wp-content/uploads/2024/02/Enhanced-User-Experience-1.png	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/2024/02/Enhanced-User-Experience-1.png	(from https://dev.timbleglance.com/ai-based-facial-and-document-recognition/)
12:09:59	23874/23874	---M--	200	added ('OK')	text/css	etag:%2266195dc0-5d42%22	https://dev.timbleglance.com/wp-content/uploads/elementor/css/post-639.css?ver=1712938432	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/elementor/css/post-6395ff6.css	(from https://dev.timbleglance.com/erpv/)
12:09:59	42966/42966	---MC-	200	added ('OK')	application/json	date:Wed,%2015%20May%202024%2006:40:00%20GMT	https://dev.timbleglance.com/wp-json/wp/v2/pages/639	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-json/wp/v2/pages/639.json	(from https://dev.timbleglance.com/erpv/)
12:10:00	2069/2069	---MC-	200	added ('OK')	application/json	date:Wed,%2015%20May%202024%2006:40:01%20GMT	https://dev.timbleglance.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdev.timbleglance.com%2Ferpv%2F	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-json/oembed/1.0/embed600c.json	(from https://dev.timbleglance.com/erpv/)
12:10:00	2229/2229	---MC-	200	added ('OK')	text/xml	date:Wed,%2015%20May%202024%2006:40:01%20GMT	https://dev.timbleglance.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdev.timbleglance.com%2Ferpv%2F&format=xml	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-json/oembed/1.0/embed4a31	(from https://dev.timbleglance.com/erpv/)
12:10:00	26971/26971	---M--	200	added ('OK')	image/png	etag:%2265d2e150-695b%22	https://dev.timbleglance.com/wp-content/uploads/2024/02/Address-Precision-with-GEO-Coordinates--300x300.png	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/2024/02/Address-Precision-with-GEO-Coordinates--300x300.png	(from https://dev.timbleglance.com/erpv/)
12:10:00	387684/387684	---M--	200	added ('OK')	image/png	etag:%2265d2e197-5ea64%22	https://dev.timbleglance.com/wp-content/uploads/2024/02/ML-Powered-Efficiency.png	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/2024/02/ML-Powered-Efficiency.png	(from https://dev.timbleglance.com/erpv/)
12:10:01	375537/375537	---M--	200	added ('OK')	image/png	etag:%2265d2e1b7-5baf1%22	https://dev.timbleglance.com/wp-content/uploads/2024/02/Seamlessly-integration-with-your-tech-stack.png	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/2024/02/Seamlessly-integration-with-your-tech-stack.png	(from https://dev.timbleglance.com/erpv/)
12:10:01	61949/61949	---M--	200	added ('OK')	image/png	etag:%2265d2e1fb-f1fd%22	https://dev.timbleglance.com/wp-content/uploads/2024/02/Quick-TAT-Turnaround-Time.png	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/2024/02/Quick-TAT-Turnaround-Time.png	(from https://dev.timbleglance.com/erpv/)
12:10:01	59057/59057	---M--	200	added ('OK')	image/png	etag:%2265d2e20a-e6b1%22	https://dev.timbleglance.com/wp-content/uploads/2024/02/Minimise-Paperwork.png	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/2024/02/Minimise-Paperwork.png	(from https://dev.timbleglance.com/erpv/)
12:10:01	65138/65138	---M--	200	added ('OK')	image/png	etag:%2265d2e218-fe72%22	https://dev.timbleglance.com/wp-content/uploads/2024/02/Instant-Results.png	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/2024/02/Instant-Results.png	(from https://dev.timbleglance.com/erpv/)
12:10:01	62995/62995	---M--	200	added ('OK')	image/png	etag:%2265d2e229-f613%22	https://dev.timbleglance.com/wp-content/uploads/2024/02/No-Physical-Interaction-Required.png	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/2024/02/No-Physical-Interaction-Required.png	(from https://dev.timbleglance.com/erpv/)
12:10:02	68339/68339	---M--	200	added ('OK')	image/png	etag:%2265d2e238-10af3%22	https://dev.timbleglance.com/wp-content/uploads/2024/02/Regulatory-Compliant.png	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/2024/02/Regulatory-Compliant.png	(from https://dev.timbleglance.com/erpv/)
12:10:02	65185/65185	---M--	200	added ('OK')	image/png	etag:%2265d2e246-fea1%22	https://dev.timbleglance.com/wp-content/uploads/2024/02/Configurable-Solutions.png	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/2024/02/Configurable-Solutions.png	(from https://dev.timbleglance.com/erpv/)
12:10:02	66615/66615	---M--	200	added ('OK')	image/png	etag:%2265d2e254-10437%22	https://dev.timbleglance.com/wp-content/uploads/2024/02/Accurate-Results.png	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/2024/02/Accurate-Results.png	(from https://dev.timbleglance.com/erpv/)
12:10:03	19619/19619	---M--	200	added ('OK')	text/css	etag:%2266196f15-4ca3%22	https://dev.timbleglance.com/wp-content/uploads/elementor/css/post-692.css?ver=1712942869	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/elementor/css/post-6929180.css	(from https://dev.timbleglance.com/bespoke-technology-solutions/)
12:10:03	38877/38877	---MC-	200	added ('OK')	application/json	date:Wed,%2015%20May%202024%2006:40:04%20GMT	https://dev.timbleglance.com/wp-json/wp/v2/pages/692	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-json/wp/v2/pages/692.json	(from https://dev.timbleglance.com/bespoke-technology-solutions/)
12:10:03	2189/2189	---MC-	200	added ('OK')	application/json	date:Wed,%2015%20May%202024%2006:40:04%20GMT	https://dev.timbleglance.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdev.timbleglance.com%2Fbespoke-technology-solutions%2F	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-json/oembed/1.0/embed9183.json	(from https://dev.timbleglance.com/bespoke-technology-solutions/)
12:10:04	2349/2349	---MC-	200	added ('OK')	text/xml	date:Wed,%2015%20May%202024%2006:40:05%20GMT	https://dev.timbleglance.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdev.timbleglance.com%2Fbespoke-technology-solutions%2F&format=xml	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-json/oembed/1.0/embed6d19	(from https://dev.timbleglance.com/bespoke-technology-solutions/)
12:10:04	26244/26244	---M--	200	added ('OK')	image/png	etag:%2265d2e3ef-6684%22	https://dev.timbleglance.com/wp-content/uploads/2024/02/Safeguarding-the-Integrity-of-Institutions-300x300.png	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/2024/02/Safeguarding-the-Integrity-of-Institutions-300x300.png	(from https://dev.timbleglance.com/bespoke-technology-solutions/)
12:10:04	23345/23345	---M--	200	added ('OK')	image/png	etag:%2265d2e424-5b31%22	https://dev.timbleglance.com/wp-content/uploads/2024/02/Adapting-to-an-Evolving-Threat-Landscape-300x300.png	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/2024/02/Adapting-to-an-Evolving-Threat-Landscape-300x300.png	(from https://dev.timbleglance.com/bespoke-technology-solutions/)
12:10:04	25239/25239	---M--	200	added ('OK')	image/png	etag:%2265d2e44a-6297%22	https://dev.timbleglance.com/wp-content/uploads/2024/02/Unlocking-Customer-Risk-Profiling-300x300.png	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/2024/02/Unlocking-Customer-Risk-Profiling-300x300.png	(from https://dev.timbleglance.com/bespoke-technology-solutions/)
12:10:04	64757/64757	---M--	200	added ('OK')	image/png	etag:%2265d2e334-fcf5%22	https://dev.timbleglance.com/wp-content/uploads/2024/02/Combatting-Suspicious-Activities.png	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/2024/02/Combatting-Suspicious-Activities.png	(from https://dev.timbleglance.com/bespoke-technology-solutions/)
12:10:05	62847/62847	---M--	200	added ('OK')	image/png	etag:%2265d2e352-f57f%22	https://dev.timbleglance.com/wp-content/uploads/2024/02/Operational-Efficiencies.png	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/2024/02/Operational-Efficiencies.png	(from https://dev.timbleglance.com/bespoke-technology-solutions/)
12:10:05	53214/53214	---M--	200	added ('OK')	image/png	etag:%2265d2e367-cfde%22	https://dev.timbleglance.com/wp-content/uploads/2024/02/Automated-Reports-Generation-298x300.png	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/2024/02/Automated-Reports-Generation-298x300.png	(from https://dev.timbleglance.com/bespoke-technology-solutions/)
12:10:05	60902/60902	---M--	200	added ('OK')	image/png	etag:%2265d2e377-ede6%22	https://dev.timbleglance.com/wp-content/uploads/2024/02/Accurate-Reports-with-Advanced-Algorithms-.png	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/2024/02/Accurate-Reports-with-Advanced-Algorithms-.png	(from https://dev.timbleglance.com/bespoke-technology-solutions/)
12:10:05	21454/21454	---M--	200	added ('OK')	text/css	etag:%226620b2fb-53ce%22	https://dev.timbleglance.com/wp-content/uploads/elementor/css/post-659.css?ver=1713419003	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/elementor/css/post-6592ea0.css	(from https://dev.timbleglance.com/bank-statement-analyser/)
12:10:06	32923/32923	---MC-	200	added ('OK')	application/json	date:Wed,%2015%20May%202024%2006:40:07%20GMT	https://dev.timbleglance.com/wp-json/wp/v2/pages/659	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-json/wp/v2/pages/659.json	(from https://dev.timbleglance.com/bank-statement-analyser/)
12:10:06	2164/2164	---MC-	200	added ('OK')	application/json	date:Wed,%2015%20May%202024%2006:40:07%20GMT	https://dev.timbleglance.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdev.timbleglance.com%2Fbank-statement-analyser%2F	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-json/oembed/1.0/embedc579.json	(from https://dev.timbleglance.com/bank-statement-analyser/)
12:10:06	2324/2324	---MC-	200	added ('OK')	text/xml	date:Wed,%2015%20May%202024%2006:40:07%20GMT	https://dev.timbleglance.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdev.timbleglance.com%2Fbank-statement-analyser%2F&format=xml	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-json/oembed/1.0/embed585a	(from https://dev.timbleglance.com/bank-statement-analyser/)
12:10:07	26983/26983	---M--	200	added ('OK')	image/png	etag:%2265d2e497-6967%22	https://dev.timbleglance.com/wp-content/uploads/2024/02/Comprehensive-data-insights-300x300.png	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/2024/02/Comprehensive-data-insights-300x300.png	(from https://dev.timbleglance.com/bank-statement-analyser/)
12:10:07	28340/28340	---M--	200	added ('OK')	image/png	etag:%2265d2e198-6eb4%22	https://dev.timbleglance.com/wp-content/uploads/2024/02/ML-Powered-Efficiency-300x300.png	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/2024/02/ML-Powered-Efficiency-300x300.png	(from https://dev.timbleglance.com/bank-statement-analyser/)
12:10:07	26556/26556	---M--	200	added ('OK')	image/png	etag:%2265d2e500-67bc%22	https://dev.timbleglance.com/wp-content/uploads/2024/02/Seamlessly-integration-with-your-tech-stack-1-300x300.png	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/2024/02/Seamlessly-integration-with-your-tech-stack-1-300x300.png	(from https://dev.timbleglance.com/bank-statement-analyser/)
12:10:07	26232/26232	---M--	200	added ('OK')	text/css	etag:%22661bd1a7-6678%22	https://dev.timbleglance.com/wp-content/uploads/elementor/css/post-397.css?ver=1713099175	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/elementor/css/post-397e18c.css	(from https://dev.timbleglance.com/about-us/)
12:10:08	35120/35120	---MC-	200	added ('OK')	application/json	date:Wed,%2015%20May%202024%2006:40:09%20GMT	https://dev.timbleglance.com/wp-json/wp/v2/pages/397	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-json/wp/v2/pages/397.json	(from https://dev.timbleglance.com/about-us/)
12:10:08	2089/2089	---MC-	200	added ('OK')	application/json	date:Wed,%2015%20May%202024%2006:40:09%20GMT	https://dev.timbleglance.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdev.timbleglance.com%2Fabout-us%2F	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-json/oembed/1.0/embedac67.json	(from https://dev.timbleglance.com/about-us/)
12:10:09	2249/2249	---MC-	200	added ('OK')	text/xml	date:Wed,%2015%20May%202024%2006:40:10%20GMT	https://dev.timbleglance.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdev.timbleglance.com%2Fabout-us%2F&format=xml	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-json/oembed/1.0/embedbb40	(from https://dev.timbleglance.com/about-us/)
12:10:09	204126/204126	---M--	200	added ('OK')	image/jpeg	etag:%2265c21758-31d5e%22	https://dev.timbleglance.com/wp-content/uploads/2024/02/group-image.jpg	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/2024/02/group-image.jpg	(from https://dev.timbleglance.com/about-us/)
12:10:09	89640/89640	---M--	200	added ('OK')	image/png	etag:%2265b0ec98-15e28%22	https://dev.timbleglance.com/wp-content/uploads/2024/01/svgviewer-png-output-2-3.png	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/2024/01/svgviewer-png-output-2-3.png	(from https://dev.timbleglance.com/about-us/)
12:10:09	76669/76669	---M--	200	added ('OK')	image/jpeg	etag:%2265c21031-12b7d%22	https://dev.timbleglance.com/wp-content/uploads/2024/02/unnamed.jpg	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/2024/02/unnamed.jpg	(from https://dev.timbleglance.com/about-us/)
12:10:09	197179/197179	---M--	200	added ('OK')	image/png	etag:%2265bb42d1-3023b%22	https://dev.timbleglance.com/wp-content/uploads/2024/02/pic.png	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/2024/02/pic.png	(from https://dev.timbleglance.com/about-us/)
12:10:10	44000/44000	---M--	200	added ('OK')	image/jpeg	etag:%2265ba311a-abe0%22	https://dev.timbleglance.com/wp-content/uploads/2024/01/Siddharth-Sir-picture.jpg	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/2024/01/Siddharth-Sir-picture.jpg	(from https://dev.timbleglance.com/about-us/)
12:10:10	47994/47994	---M--	200	added ('OK')	image/jpeg	etag:%2265c1ee91-bb7a%22	https://dev.timbleglance.com/wp-content/uploads/2024/02/Mr.-Prashant-Tandon.jpeg	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/2024/02/Mr.-Prashant-Tandon.jpg	(from https://dev.timbleglance.com/about-us/)
12:10:10	1995570/1995570	---M--	200	added ('OK')	image/jpeg	etag:%2265ba318e-1e7332%22	https://dev.timbleglance.com/wp-content/uploads/2024/01/IMG_4457-copy-1.jpg	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/2024/01/IMG_4457-copy-1.jpg	(from https://dev.timbleglance.com/about-us/)
12:10:10	1801/1801	---M--	200	added ('OK')	application/javascript	etag:%2265f7c7d1-709%22	https://dev.timbleglance.com/wp-content/plugins/elementor/assets/lib/jquery-numerator/jquery-numerator.min.js?ver=0.2.1	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/plugins/elementor/assets/lib/jquery-numerator/jquery-numerator.min3958.js	(from https://dev.timbleglance.com/about-us/)
12:10:11	15993/15993	---M--	200	added ('OK')	text/css	etag:%22661bd1a0-3e79%22	https://dev.timbleglance.com/wp-content/uploads/elementor/css/post-298.css?ver=1713099168	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/elementor/css/post-298e9ed.css	(from https://dev.timbleglance.com/resources/)
12:10:11	39309/39309	---MC-	200	added ('OK')	application/json	date:Wed,%2015%20May%202024%2006:40:12%20GMT	https://dev.timbleglance.com/wp-json/wp/v2/pages/298	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-json/wp/v2/pages/298.json	(from https://dev.timbleglance.com/resources/)
12:10:12	2094/2094	---MC-	200	added ('OK')	application/json	date:Wed,%2015%20May%202024%2006:40:13%20GMT	https://dev.timbleglance.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdev.timbleglance.com%2Fresources%2F	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-json/oembed/1.0/embedd47c.json	(from https://dev.timbleglance.com/resources/)
12:10:12	2254/2254	---MC-	200	added ('OK')	text/xml	date:Wed,%2015%20May%202024%2006:40:13%20GMT	https://dev.timbleglance.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdev.timbleglance.com%2Fresources%2F&format=xml	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-json/oembed/1.0/embed177e	(from https://dev.timbleglance.com/resources/)
12:10:12	132996/132996	---M--	200	added ('OK')	image/png	etag:%2265af7ad1-20784%22	https://dev.timbleglance.com/wp-content/uploads/2024/01/svgviewer-png-output-10.png	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/2024/01/svgviewer-png-output-10.png	(from https://dev.timbleglance.com/resources/)
12:10:12	9978/9978	---M--	200	added ('OK')	text/css	etag:%2265e843ce-26fa%22	https://dev.timbleglance.com/wp-content/plugins/elementor-pro-1/assets/css/widget-theme-elements.min.css	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/plugins/elementor-pro-1/assets/css/widget-theme-elements.min.css	(from https://dev.timbleglance.com/resources/)
12:10:12	626551/626551	---M--	200	added ('OK')	image/png	etag:%2265e5b83e-98f77%22	https://dev.timbleglance.com/wp-content/uploads/2024/01/Blog-2.png	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/2024/01/Blog-2.png	(from https://dev.timbleglance.com/resources/)
12:10:13	86655/86655	---M--	200	added ('OK')	image/png	etag:%2265aa58ce-1527f%22	https://dev.timbleglance.com/wp-content/uploads/2024/01/Mask-Group-13.png	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/2024/01/Mask-Group-13.png	(from https://dev.timbleglance.com/resources/)
12:10:14	356598/356598	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20May%202024%2006:40:15%20GMT	https://dev.timbleglance.com/kyc-best-practices-for-the-lending-industry/	C:/My%20Web%20Sites/ww/dev.timbleglance.com/kyc-best-practices-for-the-lending-industry/index.html	(from https://dev.timbleglance.com/resources/)
12:10:23	194357/194357	---M--	200	added ('OK')	image/png	etag:%2265aa581f-2f735%22	https://dev.timbleglance.com/wp-content/uploads/2024/01/images.png	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/2024/01/images.png	(from https://dev.timbleglance.com/resources/)
12:10:24	144155/144155	---M--	200	added ('OK')	image/png	etag:%2265aa58dd-2331b%22	https://dev.timbleglance.com/wp-content/uploads/2024/01/know-your-customer-banner-concept-of-identification-bank-client-analysis-risk-and-trust-business-anti-laundering-vector-landing-page-of-kyc-with-isome.png	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/2024/01/know-your-customer-banner-concept-of-identification-bank-client-analysis-risk-and-trust-business-anti-laundering-vector-landing-page-of-kyc-with-isome.png	(from https://dev.timbleglance.com/resources/)
12:10:24	3157/3157	---M--	200	added ('OK')	text/css	etag:%2266195dcf-c55%22	https://dev.timbleglance.com/wp-content/uploads/elementor/css/post-273.css?ver=1712938447	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/elementor/css/post-2738964.css	(from https://dev.timbleglance.com/contact-us/)
12:10:24	10245/10245	---MC-	200	added ('OK')	application/json	date:Wed,%2015%20May%202024%2006:40:25%20GMT	https://dev.timbleglance.com/wp-json/wp/v2/pages/273	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-json/wp/v2/pages/273.json	(from https://dev.timbleglance.com/contact-us/)
